2020-03-01 at 10:52:22 | INFO | pyAPIStart Up ....
2020-03-01 at 13:39:17 | INFO | DELETE table [test] : 
2020-03-01 at 13:39:17 | INFO | DELETE uri : [ http://192.168.10.158:3000/api/v2/_table/test ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}' : run in delete_data(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | filter: [id=:delid]
2020-03-01 at 13:39:17 | DEBUG | filterparam: [{'delid':462}]
2020-03-01 at 13:39:17 | DEBUG | delete_table():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | filter: id=:delid
2020-03-01 at 13:39:17 | DEBUG | filterparam: {'delid':462}
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | SQL of Delete: [ DELETE FROM test ]
2020-03-01 at 13:39:17 | DEBUG | Delete Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x000002109131DB20> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "delet_rowcount":1
} 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:17 | INFO | POST table [test] : 
2020-03-01 at 13:39:17 | INFO | Post body: 
 {
    "fieldvalue":"{'name':'ntestname','phone':'phonnum-123'}",
    "idfield":"id"
} 
2020-03-01 at 13:39:17 | INFO | POST uri : [ http://192.168.10.158:3000/api/v2/_table/test ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}' : run in post_data(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | body: [fieldvalue="{'name':'ntestname','phone':'phonnum-123'}" idfield='id']
2020-03-01 at 13:39:17 | DEBUG | post_table():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | idfiled: id
2020-03-01 at 13:39:17 | DEBUG | fieldvalue: {'name':'ntestname','phone':'phonnum-123'}
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | SQL of Insert: [ INSERT INTO test (id, name, phone) VALUES (%(id)s, %(name)s, %(phone)s) ]
2020-03-01 at 13:39:17 | DEBUG | Insert Values: [ {'name': 'ntestname', 'phone': 'phonnum-123'} ]
2020-03-01 at 13:39:17 | DEBUG | Insert Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x00000210911ED700> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "insert_row_id":463
} 
2020-03-01 at 13:39:17 | INFO | Insert ID: 
 463 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:17 | INFO | PUT table by id [test] : 
2020-03-01 at 13:39:17 | INFO | Put body: 
 {
    "idfield":"id",
    "fieldvalue":"{'name':'anewname','phone':'54321'}"
} 
2020-03-01 at 13:39:17 | INFO | PUT uri : [ http://192.168.10.158:3000/api/v2/_table/test/463 ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}/{id}' : run in put_data_by_id(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | body: [fieldvalue="{'name':'anewname','phone':'54321'}" idfield='id']
2020-03-01 at 13:39:17 | DEBUG | put_table_by_id():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | idfiled: id
2020-03-01 at 13:39:17 | DEBUG | idvalue: 463
2020-03-01 at 13:39:17 | DEBUG | fieldvalue: {'name':'anewname','phone':'54321'}
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | Primarykey select string : [ id=:up_b_id ]
2020-03-01 at 13:39:17 | DEBUG | Primarykey select param : [ {'up_b_id': 463} ]
2020-03-01 at 13:39:17 | DEBUG | SQL of Update: [ UPDATE test SET name=%(name)s, phone=%(phone)s WHERE id=%(up_b_id)s ]
2020-03-01 at 13:39:17 | DEBUG | Update Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x00000210911AF430> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "udpate_rowcount":1
} 
2020-03-01 at 13:39:17 | INFO | = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 
2020-03-01 at 13:39:17 | INFO | DELETE table by id [test] : 
2020-03-01 at 13:39:17 | INFO | DELETE uri : [ http://192.168.10.158:3000/api/v2/_table/test/463 ]
2020-03-01 at 13:39:17 | DEBUG | Access '/_table/{table_name}/{id}' : run in delete_data_by_id(), input data table_name: [test]
2020-03-01 at 13:39:17 | DEBUG | id: [463]
2020-03-01 at 13:39:17 | DEBUG | idfield: [None]
2020-03-01 at 13:39:17 | DEBUG | delete_table_by_id():
2020-03-01 at 13:39:17 | DEBUG | tablename: test
2020-03-01 at 13:39:17 | DEBUG | idfiled: None
2020-03-01 at 13:39:17 | DEBUG | idvalue: 463
2020-03-01 at 13:39:17 | DEBUG | MetaData(bind=Engine(mysql+pymysql://root:***@192.168.10.15:23306/acmondb))
2020-03-01 at 13:39:17 | DEBUG | metadata exists ....
2020-03-01 at 13:39:17 | DEBUG | Table Columns: ['test.id', 'test.name', 'test.phone']
2020-03-01 at 13:39:17 | DEBUG | Primarykey select string : [ id=:id ]
2020-03-01 at 13:39:17 | DEBUG | Primarykey select param : [ {'id': 463} ]
2020-03-01 at 13:39:17 | DEBUG | SQL of Delete: [ DELETE FROM test ]
2020-03-01 at 13:39:17 | DEBUG | Delete Result: [ <sqlalchemy.engine.result.ResultProxy object at 0x0000021091396310> ]
2020-03-01 at 13:39:17 | INFO | * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
2020-03-01 at 13:39:17 | INFO | Status Code: [ 200 ]
2020-03-01 at 13:39:17 | INFO | Response: 
 {
    "delet_rowcount":1
} 
